Provider,total_claims,ip_claims,op_claims,total_reimbursed,avg_claim_reimbursed,max_claim_reimbursed,total_deductible,avg_claim_duration,max_claim_duration,unique_benes,unique_attending,unique_operating,pct_same_physician,avg_diagnosis_count,avg_procedure_count,avg_hospital_stay,max_hospital_stay,ip_ratio,claims_per_bene,reimbursed_per_bene,physicians_per_bene,avg_bene_age,pct_deceased,avg_chronic_count,pct_renal_disease,avg_ip_annual_reimb,avg_op_annual_reimb,avg_months_partA,avg_months_partB,pct_ChronicCond_Alzheimer,pct_ChronicCond_Heartfailure,pct_ChronicCond_KidneyDisease,pct_ChronicCond_Cancer,pct_ChronicCond_ObstrPulmonary,pct_ChronicCond_Depression,pct_ChronicCond_Diabetes,pct_ChronicCond_IschemicHeart,pct_ChronicCond_Osteoporasis,pct_ChronicCond_rheumatoidarthritis,pct_ChronicCond_stroke,PotentialFraud
PRV52609,133,5,128,98690,742.0300751879699,15000,5750.0,1.1954887218045114,20,45,5,4,0.08270676691729323,2.774436090225564,0.03007518796992481,5.8,10.0,0.03759398496240601,2.9555555555555557,2193.1111111111113,0.1111111111111111,74.45864661654136,0.0,5.406015037593985,0.17293233082706766,3866.466165413534,2160.5263157894738,12.0,12.0,0.42857142857142855,0.556390977443609,0.38345864661654133,0.24060150375939848,0.631578947368421,0.49624060150375937,0.7593984962406015,0.7744360902255639,0.46616541353383456,0.44360902255639095,0.22556390977443608,1
PRV52610,17,1,16,10040,590.5882352941177,3000,1198.0,1.2352941176470589,20,16,12,2,0.0,2.823529411764706,0.0,1.0,1.0,0.058823529411764705,1.0625,627.5,0.75,74.76470588235294,0.0,4.352941176470588,0.23529411764705882,7751.176470588235,1376.4705882352941,12.0,12.0,0.47058823529411764,0.7647058823529411,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.7058823529411765,0.7058823529411765,0.47058823529411764,0.17647058823529413,0.058823529411764705,0
PRV52611,16,9,7,82760,5172.5,30000,9612.0,3.0625,11,16,14,8,0.0625,6.0625,0.5,5.444444444444445,11.0,0.5625,1.0,5172.5,0.875,73.75,0.0,4.25,0.1875,10159.375,1001.25,12.0,12.0,0.3125,0.5625,0.375,0.125,0.375,0.375,0.6875,0.8125,0.25,0.1875,0.1875,0
PRV52614,156,0,156,42480,272.3076923076923,3300,160.0,1.4743589743589745,20,94,3,3,0.15384615384615385,2.7628205128205128,0.0,0.0,0.0,0.0,1.6595744680851063,451.9148936170213,0.031914893617021274,73.33974358974359,0.01282051282051282,4.647435897435898,0.20512820512820512,5060.0,2046.2179487179487,12.0,12.0,0.4807692307692308,0.5961538461538461,0.4807692307692308,0.07051282051282051,0.2692307692307692,0.5641025641025641,0.6474358974358975,0.7243589743589743,0.33974358974358976,0.3717948717948718,0.10256410256410256,0
PRV52615,9,2,7,18770,2085.5555555555557,12000,2136.0,3.111111111111111,20,9,4,2,0.1111111111111111,4.555555555555555,0.1111111111111111,4.0,5.0,0.2222222222222222,1.0,2085.5555555555557,0.4444444444444444,72.66666666666667,0.0,5.111111111111111,0.3333333333333333,3111.1111111111113,1394.4444444444443,12.0,12.0,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.2222222222222222,0
PRV52616,15,0,15,8640,576.0,2500,0.0,1.9333333333333333,20,15,7,3,0.2,2.8666666666666667,0.0,0.0,0.0,0.0,1.0,576.0,0.4666666666666667,71.4,0.0,3.8666666666666667,0.13333333333333333,1460.0,3716.0,12.0,12.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.8,0.3333333333333333,0.26666666666666666,0.0,0
PRV52617,238,42,196,407900,1713.8655462184875,57000,44408.0,2.180672268907563,20,135,9,7,0.15546218487394958,3.638655462184874,0.14705882352941177,5.357142857142857,18.0,0.17647058823529413,1.762962962962963,3021.4814814814813,0.06666666666666667,74.16806722689076,0.004201680672268907,4.810924369747899,0.21428571428571427,6750.294117647059,2751.218487394958,11.949579831932773,11.949579831932773,0.39915966386554624,0.6134453781512605,0.5336134453781513,0.15546218487394958,0.3865546218487395,0.49159663865546216,0.6932773109243697,0.7983193277310925,0.2647058823529412,0.35714285714285715,0.11764705882352941,0
PRV52621,45,24,21,180280,4006.222222222222,19000,24724.0,3.8444444444444446,25,42,26,16,0.06666666666666667,5.288888888888889,0.35555555555555557,5.916666666666667,25.0,0.5333333333333333,1.0714285714285714,4292.380952380952,0.6190476190476191,70.91111111111111,0.0,4.8,0.13333333333333333,10491.111111111111,2954.8888888888887,11.733333333333333,11.733333333333333,0.5111111111111111,0.5555555555555556,0.5555555555555556,0.15555555555555556,0.3333333333333333,0.4888888888888889,0.6888888888888889,0.8222222222222222,0.3111111111111111,0.26666666666666666,0.1111111111111111,0
PRV52622,7,4,3,17010,2430.0,7000,4272.0,3.857142857142857,20,7,6,1,0.2857142857142857,5.285714285714286,0.2857142857142857,1.75,3.0,0.5714285714285714,1.0,2430.0,0.8571428571428571,75.71428571428571,0.0,3.4285714285714284,0.0,3302.8571428571427,1054.2857142857142,12.0,12.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0
PRV52623,235,10,225,202290,860.8085106382979,57000,11440.0,1.3191489361702127,35,125,23,12,0.10638297872340426,2.8468085106382977,0.02127659574468085,7.9,35.0,0.0425531914893617,1.88,1618.32,0.184,72.95744680851064,0.0,3.8553191489361702,0.1702127659574468,4211.106382978724,1734.340425531915,12.0,11.974468085106382,0.30638297872340425,0.5702127659574469,0.35319148936170214,0.11063829787234042,0.2553191489361702,0.28085106382978725,0.6851063829787234,0.7319148936170212,0.251063829787234,0.25957446808510637,0.05106382978723404,0
PRV52626,3,0,3,560,186.66666666666666,400,0.0,0.0,0,3,3,0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,1.0,186.66666666666666,1.0,76.66666666666667,0.0,6.333333333333333,0.6666666666666666,6666.666666666667,2520.0,12.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0
PRV52627,5,3,2,46070,9214.0,37000,3204.0,5.0,20,5,3,1,0.0,4.4,0.2,1.6666666666666667,4.0,0.6,1.0,9214.0,0.6,79.2,0.0,4.6,0.2,10900.0,972.0,12.0,12.0,0.2,0.4,0.6,0.2,0.2,0.6,0.4,0.8,0.6,0.4,0.2,0
PRV52628,2098,0,2098,604120,287.9504289799809,5400,5780.0,1.644423260247855,20,1354,2,2,0.161582459485224,2.6029551954242134,0.0,0.0,0.0,0.0,1.549483013293944,446.17429837518466,0.0014771048744460858,74.13727359389895,0.006196377502383222,4.46139180171592,0.19971401334604386,4241.053384175405,2423.455672068637,11.943755958055291,11.951858913250716,0.41992373689227835,0.5862726406101049,0.3775023832221163,0.14108674928503337,0.29551954242135364,0.43755958055290756,0.7035271687321258,0.7697807435653002,0.3150619637750238,0.3088655862726406,0.10629170638703528,1
PRV52629,61,0,61,12320,201.9672131147541,2200,140.0,1.0327868852459017,20,58,8,5,0.01639344262295082,2.639344262295082,0.0,0.0,0.0,0.0,1.0517241379310345,212.41379310344828,0.13793103448275862,74.57377049180327,0.0,4.163934426229508,0.16393442622950818,2647.7049180327867,1951.639344262295,12.0,11.901639344262295,0.3770491803278688,0.4918032786885246,0.3770491803278688,0.22950819672131148,0.22950819672131148,0.4262295081967213,0.6721311475409836,0.7049180327868853,0.3114754098360656,0.2786885245901639,0.06557377049180328,0
PRV52630,434,87,347,873470,2012.6036866359448,28000,92978.0,2.391705069124424,35,260,12,11,0.17050691244239632,3.728110599078341,0.16129032258064516,5.137931034482759,35.0,0.20046082949308755,1.6692307692307693,3359.5,0.046153846153846156,75.38248847926268,0.01152073732718894,4.82258064516129,0.18202764976958524,7337.119815668203,2200.4147465437786,12.0,12.0,0.4147465437788018,0.6082949308755761,0.47235023041474655,0.15207373271889402,0.4032258064516129,0.4700460829493088,0.7188940092165899,0.7580645161290323,0.35253456221198154,0.3778801843317972,0.0944700460829493,1
PRV52631,1057,0,1057,321750,304.399243140965,17300,2190.0,1.3159886471144748,20,804,6,6,0.026490066225165563,2.6187322611163673,0.0,0.0,0.0,0.0,1.314676616915423,400.1865671641791,0.007462686567164179,73.68211920529801,0.006622516556291391,4.603595080416272,0.1816461684011353,4793.434247871334,2378.7701040681172,11.947019867549669,11.951750236518448,0.4266792809839167,0.5988647114474929,0.3926206244087039,0.14285714285714285,0.3140964995269631,0.44087038789025546,0.7057710501419111,0.7786187322611163,0.3386944181646168,0.3443708609271523,0.12015137180700095,0
PRV52633,379,0,379,100770,265.8839050131926,3300,1190.0,1.3509234828496042,20,224,3,3,0.16094986807387862,2.6701846965699207,0.0,0.0,0.0,0.0,1.6919642857142858,449.86607142857144,0.013392857142857142,73.65435356200528,0.0079155672823219,4.511873350923483,0.18733509234828497,3302.532981530343,2070.89709762533,12.0,11.963060686015831,0.35092348284960423,0.6015831134564644,0.41952506596306066,0.17150395778364116,0.34300791556728233,0.45910290237467016,0.662269129287599,0.7467018469656992,0.316622691292876,0.34300791556728233,0.09762532981530343,0
PRV52634,87,58,29,424950,4884.482758620689,20000,60876.0,5.264367816091954,35,79,26,3,0.3448275862068966,6.310344827586207,0.40229885057471265,6.913793103448276,35.0,0.6666666666666666,1.1012658227848102,5379.113924050633,0.3291139240506329,73.06896551724138,0.022988505747126436,5.103448275862069,0.25287356321839083,8887.931034482759,1765.057471264368,12.0,12.0,0.45977011494252873,0.632183908045977,0.4942528735632184,0.1724137931034483,0.40229885057471265,0.5402298850574713,0.7701149425287356,0.7701149425287356,0.367816091954023,0.39080459770114945,0.10344827586206896,0
PRV52636,21,0,21,6820,324.76190476190476,2500,160.0,1.380952380952381,20,21,14,2,0.047619047619047616,1.9047619047619047,0.0,0.0,0.0,0.0,1.0,324.76190476190476,0.6666666666666666,71.23809523809524,0.0,3.857142857142857,0.19047619047619047,1976.1904761904761,1479.5238095238096,11.428571428571429,11.428571428571429,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.38095238095238093,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.23809523809523808,0.047619047619047616,0
PRV52638,1,0,1,400,400.0,400,0.0,0.0,0,1,1,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,400.0,1.0,56.0,0.0,1.0,0.0,0.0,460.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV52639,37,0,37,10150,274.3243243243243,2100,90.0,2.972972972972973,20,33,20,4,0.10810810810810811,2.810810810810811,0.0,0.0,0.0,0.0,1.121212121212121,307.57575757575756,0.6060606060606061,76.62162162162163,0.05405405405405406,3.7837837837837838,0.1891891891891892,4644.864864864865,2241.891891891892,12.0,12.0,0.1891891891891892,0.5675675675675675,0.32432432432432434,0.08108108108108109,0.21621621621621623,0.2972972972972973,0.5945945945945946,0.8108108108108109,0.2972972972972973,0.3783783783783784,0.02702702702702703,0
PRV52640,66,0,66,11050,167.42424242424244,2600,90.0,1.2121212121212122,20,65,23,7,0.15151515151515152,2.3181818181818183,0.0,0.0,0.0,0.0,1.0153846153846153,170.0,0.35384615384615387,75.03030303030303,0.015151515151515152,4.242424242424242,0.21212121212121213,3671.6666666666665,2223.6363636363635,11.818181818181818,11.818181818181818,0.3181818181818182,0.5151515151515151,0.3939393939393939,0.10606060606060606,0.30303030303030304,0.42424242424242425,0.7272727272727273,0.7878787878787878,0.2727272727272727,0.3484848484848485,0.045454545454545456,0
PRV52641,97,21,76,186330,1920.9278350515465,29000,22478.0,2.4329896907216493,20,91,55,18,0.041237113402061855,3.6082474226804124,0.12371134020618557,5.285714285714286,14.0,0.21649484536082475,1.065934065934066,2047.5824175824175,0.6043956043956044,72.22680412371135,0.020618556701030927,4.43298969072165,0.20618556701030927,7213.711340206186,2281.7525773195875,12.0,12.0,0.422680412371134,0.5670103092783505,0.3711340206185567,0.1958762886597938,0.36082474226804123,0.35051546391752575,0.6082474226804123,0.7835051546391752,0.29896907216494845,0.30927835051546393,0.16494845360824742,0
PRV52642,436,146,290,1328240,3046.422018348624,57000,153514.0,2.9013761467889907,35,263,10,8,0.23394495412844038,4.394495412844036,0.23853211009174313,5.335616438356165,35.0,0.3348623853211009,1.6577946768060836,5050.342205323194,0.03802281368821293,74.60550458715596,0.0045871559633027525,4.926605504587156,0.2545871559633027,7895.573394495413,2937.5688073394494,12.0,11.995412844036696,0.4426605504587156,0.6467889908256881,0.481651376146789,0.16743119266055045,0.36926605504587157,0.5091743119266054,0.7408256880733946,0.786697247706422,0.30963302752293576,0.3211009174311927,0.15137614678899083,1
PRV52643,11,0,11,5090,462.72727272727275,3300,0.0,1.2727272727272727,13,11,10,2,0.09090909090909091,2.727272727272727,0.0,0.0,0.0,0.0,1.0,462.72727272727275,0.9090909090909091,78.0909090909091,0.0,3.4545454545454546,0.36363636363636365,1738.1818181818182,1742.7272727272727,12.0,12.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.18181818181818182,0.36363636363636365,0.0,0
PRV52644,31,9,22,70530,2275.1612903225805,13000,9682.0,3.6774193548387095,20,29,21,9,0.03225806451612903,4.161290322580645,0.1935483870967742,4.444444444444445,9.0,0.2903225806451613,1.0689655172413792,2432.0689655172414,0.7241379310344828,75.09677419354838,0.0,5.129032258064516,0.2903225806451613,5818.387096774193,3131.2903225806454,12.0,12.0,0.45161290322580644,0.5806451612903226,0.6129032258064516,0.22580645161290322,0.41935483870967744,0.3225806451612903,0.8064516129032258,0.8387096774193549,0.3870967741935484,0.3225806451612903,0.16129032258064516,0
PRV52645,408,0,408,109630,268.70098039215685,14060,1480.0,1.3602941176470589,20,367,3,3,0.14705882352941177,2.6348039215686274,0.0,0.0,0.0,0.0,1.111716621253406,298.7193460490463,0.008174386920980926,74.51225490196079,0.007352941176470588,4.453431372549019,0.15441176470588236,4018.455882352941,2130.955882352941,11.911764705882353,11.982843137254902,0.39705882352941174,0.5833333333333334,0.37254901960784315,0.13480392156862744,0.31862745098039214,0.4534313725490196,0.6764705882352942,0.7867647058823529,0.3112745098039216,0.3235294117647059,0.09558823529411764,0
PRV52646,104,34,70,306310,2945.2884615384614,33000,35304.0,2.9326923076923075,26,87,55,23,0.10576923076923077,4.461538461538462,0.22115384615384615,5.9411764705882355,26.0,0.3269230769230769,1.1954022988505748,3520.8045977011493,0.632183908045977,75.48076923076923,0.0,4.528846153846154,0.27884615384615385,8236.153846153846,2200.769230769231,12.0,12.0,0.3942307692307692,0.6057692307692307,0.4326923076923077,0.18269230769230768,0.2692307692307692,0.3942307692307692,0.75,0.6923076923076923,0.34615384615384615,0.3557692307692308,0.10576923076923077,0
PRV52647,75,7,68,71070,947.6,14000,7596.0,1.1466666666666667,20,73,44,14,0.05333333333333334,3.36,0.05333333333333334,3.857142857142857,8.0,0.09333333333333334,1.0273972602739727,973.5616438356165,0.6027397260273972,74.09333333333333,0.013333333333333334,4.493333333333333,0.24,4214.266666666666,2686.5333333333333,12.0,11.68,0.48,0.6266666666666667,0.4,0.16,0.24,0.4266666666666667,0.64,0.8133333333333334,0.3333333333333333,0.24,0.13333333333333333,0
PRV52648,842,0,842,255250,303.14726840855104,3300,1490.0,1.5807600950118765,20,259,21,19,0.11757719714964371,2.534441805225653,0.0035629453681710215,0.0,0.0,0.0,3.250965250965251,985.5212355212356,0.08108108108108109,74.76603325415677,0.0011876484560570072,4.631828978622328,0.2695961995249406,2801.923990498812,2876.2589073634203,11.971496437054633,11.966745843230404,0.3693586698337292,0.6033254156769596,0.43705463182897863,0.19596199524940616,0.31353919239904987,0.44418052256532065,0.7090261282660333,0.7173396674584323,0.334916864608076,0.3254156769596199,0.18171021377672208,1
PRV52649,2156,0,2156,602190,279.30890538033395,8000,5170.0,1.4837662337662338,20,1421,21,19,0.0839517625231911,2.6303339517625233,0.0,0.0,0.0,0.0,1.5172413793103448,423.7790288529205,0.014778325123152709,73.62662337662337,0.00510204081632653,4.576530612244898,0.19944341372912802,4710.231910946197,2327.425788497217,11.932745825602968,11.92300556586271,0.41465677179962895,0.6066790352504638,0.39471243042671617,0.1590909090909091,0.3177179962894249,0.45222634508348797,0.7087198515769945,0.7792207792207793,0.3274582560296846,0.30241187384044527,0.11363636363636363,1
PRV52651,4,3,1,33090,8272.5,23000,3204.0,2.75,5,4,3,1,0.0,6.5,0.75,3.6666666666666665,5.0,0.75,1.0,8272.5,0.75,85.0,0.25,7.25,0.25,18257.5,1432.5,12.0,12.0,0.5,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0
PRV52652,743,0,743,190560,256.47375504710635,3300,2290.0,1.5450874831763122,20,503,1,1,0.17092866756393002,2.582772543741588,0.0,0.0,0.0,0.0,1.4771371769383699,378.8469184890656,0.0019880715705765406,73.3835800807537,0.014804845222072678,4.698519515477793,0.2288021534320323,4308.748317631224,2421.4131897711977,11.975773889636608,11.965006729475101,0.43741588156123823,0.6137281292059219,0.43741588156123823,0.1601615074024226,0.32570659488559894,0.46567967698519513,0.7173620457604307,0.7604306864064603,0.3445491251682369,0.32705248990578734,0.10901749663526245,1
PRV52653,14,4,10,68950,4925.0,30000,4272.0,3.2142857142857144,18,13,10,5,0.21428571428571427,4.142857142857143,0.2857142857142857,11.0,18.0,0.2857142857142857,1.0769230769230769,5303.846153846154,0.7692307692307693,67.57142857142857,0.0,4.642857142857143,0.35714285714285715,9164.285714285714,1039.2857142857142,12.0,12.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.2857142857142857,0.35714285714285715,0.07142857142857142,0
PRV52654,177,58,119,483550,2731.9209039548023,26000,60168.0,2.615819209039548,23,171,101,55,0.0903954802259887,4.4124293785310735,0.2598870056497175,4.793103448275862,23.0,0.327683615819209,1.0350877192982457,2827.777777777778,0.5906432748538012,73.28813559322033,0.0,4.796610169491525,0.2033898305084746,8602.485875706214,2490.0564971751414,12.0,11.932203389830509,0.4915254237288136,0.632768361581921,0.4180790960451977,0.14124293785310735,0.327683615819209,0.4463276836158192,0.7401129943502824,0.8022598870056498,0.3502824858757062,0.3220338983050847,0.12429378531073447,0
PRV52656,775,0,775,239770,309.3806451612903,3300,1950.0,1.423225806451613,20,631,3,3,0.16,2.661935483870968,0.0,0.0,0.0,0.0,1.2282091917591125,379.9841521394612,0.004754358161648178,73.85806451612903,0.003870967741935484,4.589677419354839,0.17419354838709677,4688.503225806452,2281.9225806451614,11.96774193548387,11.953548387096774,0.44516129032258067,0.5561290322580645,0.43483870967741933,0.1638709677419355,0.3109677419354839,0.4529032258064516,0.7096774193548387,0.7793548387096774,0.3135483870967742,0.3058064516129032,0.11741935483870967,0
PRV52657,121,0,121,29250,241.73553719008265,3100,350.0,0.6115702479338843,20,61,3,3,0.17355371900826447,2.4545454545454546,0.0,0.0,0.0,0.0,1.9836065573770492,479.5081967213115,0.04918032786885246,72.22314049586777,0.008264462809917356,4.214876033057851,0.19008264462809918,5838.429752066116,1534.7107438016528,12.0,11.900826446280991,0.36363636363636365,0.5454545454545454,0.4628099173553719,0.08264462809917356,0.1652892561983471,0.48760330578512395,0.6694214876033058,0.8099173553719008,0.23140495867768596,0.256198347107438,0.14049586776859505,0
PRV52658,39,0,39,14840,380.5128205128205,2700,120.0,2.230769230769231,20,36,8,5,0.07692307692307693,2.923076923076923,0.0,0.0,0.0,0.0,1.0833333333333333,412.22222222222223,0.2222222222222222,77.02564102564102,0.0,5.153846153846154,0.3333333333333333,4444.871794871795,4257.4358974358975,12.0,12.0,0.5384615384615384,0.5641025641025641,0.5641025641025641,0.10256410256410256,0.4358974358974359,0.5384615384615384,0.7948717948717948,0.8461538461538461,0.3076923076923077,0.41025641025641024,0.05128205128205128,0
PRV52659,24,0,24,3310,137.91666666666666,1100,20.0,0.8333333333333334,20,24,13,3,0.08333333333333333,1.75,0.0,0.0,0.0,0.0,1.0,137.91666666666666,0.5416666666666666,77.0,0.08333333333333333,4.041666666666667,0.16666666666666666,2306.6666666666665,2320.8333333333335,12.0,12.0,0.4583333333333333,0.5,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.7083333333333334,0.5833333333333334,0.3333333333333333,0.20833333333333334,0.16666666666666666,0
PRV52660,558,0,558,145400,260.57347670250897,3300,2250.0,1.075268817204301,20,329,4,4,0.10752688172043011,2.550179211469534,0.0,0.0,0.0,0.0,1.696048632218845,441.9452887537994,0.0121580547112462,74.86021505376344,0.012544802867383513,4.295698924731183,0.14695340501792115,3675.9498207885304,2112.1505376344085,11.937275985663083,11.955197132616487,0.3154121863799283,0.5663082437275986,0.4050179211469534,0.12544802867383512,0.31899641577060933,0.44802867383512546,0.6989247311827957,0.7526881720430108,0.28136200716845877,0.3207885304659498,0.06272401433691756,0
PRV52661,247,0,247,75690,306.43724696356276,3300,660.0,1.3157894736842106,20,233,1,1,0.15384615384615385,2.5182186234817814,0.0,0.0,0.0,0.0,1.0600858369098713,324.84978540772534,0.004291845493562232,73.95951417004049,0.012145748987854251,4.348178137651822,0.14979757085020243,3807.2064777327937,2065.7085020242916,11.923076923076923,11.927125506072874,0.3967611336032389,0.5910931174089069,0.3765182186234818,0.12955465587044535,0.27530364372469635,0.4493927125506073,0.6437246963562753,0.7530364372469636,0.29959514170040485,0.31983805668016196,0.11336032388663968,0
PRV52662,19,2,17,12790,673.1578947368421,7000,2136.0,1.631578947368421,20,18,13,3,0.05263157894736842,3.1052631578947367,0.05263157894736842,3.5,4.0,0.10526315789473684,1.0555555555555556,710.5555555555555,0.7222222222222222,74.52631578947368,0.0,4.894736842105263,0.15789473684210525,6726.315789473684,1281.0526315789473,12.0,12.0,0.5263157894736842,0.5789473684210527,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.6842105263157895,0.8421052631578947,0.47368421052631576,0.42105263157894735,0.2631578947368421,0
PRV52663,576,0,576,180650,313.62847222222223,3300,1770.0,1.2013888888888888,20,272,19,19,0.16145833333333334,2.6597222222222223,0.0,0.0,0.0,0.0,2.1176470588235294,664.1544117647059,0.06985294117647059,73.38020833333333,0.005208333333333333,4.331597222222222,0.11631944444444445,3459.7569444444443,2010.8506944444443,11.8125,11.93576388888889,0.3333333333333333,0.5538194444444444,0.3958333333333333,0.1597222222222222,0.2934027777777778,0.4791666666666667,0.7204861111111112,0.7274305555555556,0.3107638888888889,0.3038194444444444,0.05381944444444445,0
PRV52665,607,0,607,146130,240.74135090609556,3300,1930.0,1.2487644151565074,20,416,13,14,0.057660626029654036,2.617792421746293,0.0,0.0,0.0,0.0,1.4591346153846154,351.27403846153845,0.03125,74.01153212520593,0.018121911037891267,4.660626029654036,0.22899505766062603,4167.825370675453,2201.334431630972,11.970345963756177,11.98846787479407,0.4316309719934102,0.6177924217462932,0.3723228995057661,0.1515650741350906,0.3443163097199341,0.47611202635914335,0.7199341021416804,0.7775947281713345,0.3311367380560132,0.3163097199341021,0.12191103789126853,0
PRV52666,39,0,39,8930,228.97435897435898,2000,70.0,1.9230769230769231,20,38,1,1,0.20512820512820512,3.076923076923077,0.0,0.0,0.0,0.0,1.0263157894736843,235.0,0.02631578947368421,73.35897435897436,0.0,4.384615384615385,0.1282051282051282,2608.2051282051284,2308.7179487179487,12.0,11.692307692307692,0.38461538461538464,0.5897435897435898,0.2564102564102564,0.20512820512820512,0.23076923076923078,0.5128205128205128,0.7692307692307693,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.02564102564102564,0
PRV52667,3,0,3,150,50.0,80,0.0,0.0,0,3,3,0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.0,50.0,1.0,86.66666666666667,0.0,3.3333333333333335,0.0,0.0,2313.3333333333335,12.0,12.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0
PRV52668,7,0,7,1850,264.2857142857143,1300,0.0,4.142857142857143,14,6,2,0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,1.1666666666666667,308.3333333333333,0.3333333333333333,77.14285714285714,0.0,3.2857142857142856,0.0,642.8571428571429,3910.0,12.0,12.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,0.2857142857142857,0.0,0
PRV52669,1,0,1,300,300.0,300,0.0,0.0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,87.0,0.0,2.0,0.0,0.0,300.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV52670,13,0,13,760,58.46153846153846,200,100.0,0.0,0,13,2,1,0.15384615384615385,2.3846153846153846,0.0,0.0,0.0,0.0,1.0,58.46153846153846,0.15384615384615385,72.23076923076923,0.0,3.230769230769231,0.15384615384615385,1384.6153846153845,1876.923076923077,12.0,12.0,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.6923076923076923,0.38461538461538464,0.15384615384615385,0.07692307692307693,0
PRV52671,2,0,2,240,120.0,200,0.0,0.0,0,2,2,0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,120.0,1.0,82.0,0.0,6.0,0.5,1500.0,2605.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0
PRV52672,3,0,3,390,130.0,300,0.0,0.0,0,2,1,0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,1.5,195.0,0.5,73.0,0.0,7.0,1.0,12803.333333333334,850.0,12.0,12.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,0
PRV52673,87,0,87,19470,223.79310344827587,2100,520.0,1.2413793103448276,20,52,1,1,0.1724137931034483,2.689655172413793,0.0,0.0,0.0,0.0,1.6730769230769231,374.4230769230769,0.019230769230769232,76.96551724137932,0.0,4.333333333333333,0.20689655172413793,4390.574712643678,2455.7471264367814,11.862068965517242,11.862068965517242,0.3793103448275862,0.4942528735632184,0.41379310344827586,0.08045977011494253,0.26436781609195403,0.4367816091954023,0.7241379310344828,0.7011494252873564,0.3448275862068966,0.41379310344827586,0.08045977011494253,0
PRV52674,3,0,3,730,243.33333333333334,700,0.0,0.0,0,3,1,1,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,243.33333333333334,0.3333333333333333,76.33333333333333,0.0,4.333333333333333,0.3333333333333333,2746.6666666666665,3123.3333333333335,12.0,12.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0
PRV52676,39,0,39,9800,251.28205128205127,3010,40.0,0.4358974358974359,8,34,2,1,0.02564102564102564,2.358974358974359,0.0,0.0,0.0,0.0,1.1470588235294117,288.2352941176471,0.058823529411764705,76.38461538461539,0.0,3.7435897435897436,0.15384615384615385,4113.846153846154,1500.0,12.0,12.0,0.23076923076923078,0.5128205128205128,0.3076923076923077,0.1794871794871795,0.1282051282051282,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.23076923076923078,0.15384615384615385,0
